Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	co_culture	time	host_plant	host_genotype	infiltration_agent	inoculation_time (h post infiltration)	sample_time (h post inoculation)	additional_notes
SRX3644661	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667908;SRR6667909;SRR6667910;SRR6667911	SRP132103	PRJNA432750	432750	SRS2909433	SAMN08457948	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043387	GSE110100	GSM2977606		8457948	DC3000			immunity_time	flg22_1hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	1	
SRX3644662	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667912;SRR6667913;SRR6667914;SRR6667915	SRP132103	PRJNA432750	432750	SRS2909434	SAMN08457936	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043388	GSE110100	GSM2977607		8457936	DC3000			immunity_time	mock_3hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	3	
SRX3644663	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667916;SRR6667917;SRR6667918;SRR6667919	SRP132103	PRJNA432750	432750	SRS2909435	SAMN08457935	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043389	GSE110100	GSM2977608		8457935	DC3000			immunity_time	mock_3hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	3	
SRX3644664	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667920;SRR6667921;SRR6667922;SRR6667923	SRP132103	PRJNA432750	432750	SRS2909436	SAMN08457934	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043390	GSE110100	GSM2977609		8457934	DC3000			immunity_time	mock_3hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	3	
SRX3644665	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667924;SRR6667925;SRR6667926;SRR6667927	SRP132103	PRJNA432750	432750	SRS2909437	SAMN08457933	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043391	GSE110100	GSM2977610		8457933	DC3000			immunity_time	flg22_3hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	3	
SRX3644666	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667928;SRR6667929;SRR6667930;SRR6667931	SRP132103	PRJNA432750	432750	SRS2909438	SAMN08457932	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043392	GSE110100	GSM2977611		8457932	DC3000			immunity_time	flg22_3hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	3	
SRX3644667	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667932;SRR6667933;SRR6667934;SRR6667935	SRP132103	PRJNA432750	432750	SRS2909439	SAMN08457931	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043393	GSE110100	GSM2977612		8457931	DC3000			immunity_time	flg22_3hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	3	
SRX3644668	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667936;SRR6667937;SRR6667938;SRR6667939	SRP132103	PRJNA432750	432750	SRS2909445	SAMN08457940	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043394	GSE110100	GSM2977613		8457940	DC3000			immunity_time	mock_5hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	5	
SRX3644669	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667940;SRR6667941;SRR6667942;SRR6667943	SRP132103	PRJNA432750	432750	SRS2909456	SAMN08457947	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043395	GSE110100	GSM2977614		8457947	DC3000			immunity_time	mock_5hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	5	
SRX3644670	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667944;SRR6667945;SRR6667946;SRR6667947	SRP132103	PRJNA432750	432750	SRS2909442	SAMN08457946	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043396	GSE110100	GSM2977615		8457946	DC3000			immunity_time	mock_5hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	DMSO	20	5	
SRX3644671	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667948;SRR6667949;SRR6667950;SRR6667951	SRP132103	PRJNA432750	432750	SRS2909443	SAMN08457939	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043397	GSE110100	GSM2977616		8457939	DC3000			immunity_time	flg22_5hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	5	
SRX3644672	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667952;SRR6667953;SRR6667954;SRR6667955	SRP132103	PRJNA432750	432750	SRS2909444	SAMN08457944	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043398	GSE110100	GSM2977617		8457944	DC3000			immunity_time	flg22_5hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	5	
SRX3644673	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667956;SRR6667957;SRR6667958;SRR6667959	SRP132103	PRJNA432750	432750	SRS2909454	SAMN08457943	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043399	GSE110100	GSM2977618		8457943	DC3000			immunity_time	flg22_5hpi	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8			Arabidopsis thaliana	Col-0	flg22	20	5	
SRX3644674	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667960;SRR6667961;SRR6667962;SRR6667963	SRP132103	PRJNA432750	432750	SRS2909446	SAMN08457942	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043400	GSE110100	GSM2977619		8457942	DC3000			immunity_time	in_vitro	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8								
SRX3644675	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667964;SRR6667965;SRR6667966;SRR6667967	SRP132103	PRJNA432750	432750	SRS2909447	SAMN08457941	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043401	GSE110100	GSM2977620		8457941	DC3000			immunity_time	in_vitro	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8								
SRX3644676	2/5/18 16:50	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	NextSeq 500	SRR6667968;SRR6667969;SRR6667970;SRR6667971	SRP132103	PRJNA432750	432750	SRS2909448	SAMN08457945	SRA655245	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5043402	GSE110100	GSM2977621		8457945	DC3000			immunity_time	in_vitro	DC3000	King's B	Glycerol		TRUE		22	6.9		0.8								
SRX3984079	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052959	SRP141831	PRJNA439586	439586	SRS3208901	SAMN08769761	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451862				8769761	DC3000			co_culture	b_thai_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	12.5						
SRX3984075	4/22/18 0:34	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052963	SRP141827	PRJNA439587	439587	SRS3208896	SAMN08769736	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451858				8769736	DC3000			co_culture	b_thai_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	12.5						
SRX3984042	4/22/18 0:39	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052996	SRP141791	PRJNA439588	439588	SRS3208861	SAMN08769735	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451825				8769735	DC3000			co_culture	b_thai_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	12.5						
SRX3983996	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053042	SRP141751	PRJNA439589	439589	SRS3208820	SAMN08769634	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451779				8769634	DC3000			co_culture	b_thai_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	12.5						
SRX3984030	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053008	SRP141781	PRJNA439590	439590	SRS3208850	SAMN08769734	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451813				8769734	DC3000			co_culture	b_thai_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	25						
SRX3984037	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053001	SRP141786	PRJNA439591	439591	SRS3208856	SAMN08769733	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451820				8769733	DC3000			co_culture	b_thai_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	25						
SRX3983994	4/22/18 0:41	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053044	SRP141815	PRJNA439592	439592	SRS3208885	SAMN08769622	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451777				8769622	DC3000			co_culture	b_thai_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	25						
SRX3984007	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053031	SRP141760	PRJNA439593	439593	SRS3208829	SAMN08769732	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451790				8769732	DC3000			co_culture	b_thai_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	25						
SRX3984057	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052981	SRP141808	PRJNA439594	439594	SRS3208878	SAMN08769731	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451840				8769731	DC3000			co_culture	b_thai_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	30						
SRX3984039	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052999	SRP141792	PRJNA439595	439595	SRS3208862	SAMN08769623	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451822				8769623	DC3000			co_culture	b_thai_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	30						
SRX3983993	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053045	SRP141746	PRJNA439596	439596	SRS3208814	SAMN08769730	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451776				8769730	DC3000			co_culture	b_thai_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	30						
SRX3984069	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052969	SRP141821	PRJNA439597	439597	SRS3208891	SAMN08769729	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451852				8769729	DC3000			co_culture	b_thai_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	30						
SRX3984056	4/22/18 0:46	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052982	SRP141807	PRJNA439598	439598	SRS3208877	SAMN08769624	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451839				8769624	DC3000			co_culture	b_thai_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	35						
SRX3984036	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053002	SRP141788	PRJNA439599	439599	SRS3208858	SAMN08769728	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451819				8769728	DC3000			co_culture	b_thai_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	35						
SRX3983997	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053041	SRP141748	PRJNA439600	439600	SRS3208817	SAMN08769727	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451780				8769727	DC3000			co_culture	b_thai_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	35						
SRX3984071	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052967	SRP141823	PRJNA439601	439601	SRS3208893	SAMN08769625	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451854				8769625	DC3000			co_culture	b_thai_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	35						
SRX3984055	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052983	SRP141805	PRJNA439602	439602	SRS3208875	SAMN08769726	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451838				8769726	DC3000			co_culture	b_thai_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	40						
SRX3984041	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052997	SRP141793	PRJNA439603	439603	SRS3208863	SAMN08769725	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451824				8769725	DC3000			co_culture	b_thai_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	40						
SRX3984001	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053037	SRP141754	PRJNA439604	439604	SRS3208823	SAMN08769635	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451784				8769635	DC3000			co_culture	b_thai_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	40						
SRX3984070	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052968	SRP141822	PRJNA439605	439605	SRS3208892	SAMN08769759	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451853				8769759	DC3000			co_culture	b_thai_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	40						
SRX3984058	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052980	SRP141809	PRJNA439606	439606	SRS3208879	SAMN08769626	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451841				8769626	DC3000			co_culture	b_thai_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	45						
SRX3984038	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053000	SRP141789	PRJNA439607	439607	SRS3208859	SAMN08769758	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451821				8769758	DC3000			co_culture	b_thai_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	45						
SRX3984002	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053036	SRP141755	PRJNA439608	439608	SRS3208824	SAMN08769757	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451785				8769757	DC3000			co_culture	b_thai_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	45						
SRX3984072	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052966	SRP141824	PRJNA439609	439609	SRS3208894	SAMN08769636	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451855				8769636	DC3000			co_culture	b_thai_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264	45						
SRX3984078	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052960	SRP141830	PRJNA439610	439610	SRS3208900	SAMN08769724	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451861				8769724	DC3000			co_culture	c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	12.5						
SRX3984077	4/22/18 0:33	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052961	SRP141828	PRJNA439611	439611	SRS3208899	SAMN08769723	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451860				8769723	DC3000			co_culture	c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	12.5						
SRX3983990	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053048	SRP141745	PRJNA439612	439612	SRS3208813	SAMN08769697	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451773				8769697	DC3000			co_culture	c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	12.5						
SRX3984019	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053019	SRP141772	PRJNA439613	439613	SRS3208841	SAMN08769722	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451802				8769722	DC3000			co_culture	c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	12.5						
SRX3984063	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052975	SRP141814	PRJNA439614	439614	SRS3208884	SAMN08769721	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451846				8769721	DC3000			co_culture	c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	25						
SRX3984028	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053010	SRP141782	PRJNA439615	439615	SRS3208851	SAMN08769698	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451811				8769698	DC3000			co_culture	c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	25						
SRX3984008	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053030	SRP141762	PRJNA439616	439616	SRS3208831	SAMN08769720	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451791				8769720	DC3000			co_culture	c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	25						
SRX3984073	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052965	SRP141825	PRJNA439617	439617	SRS3208895	SAMN08769699	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451856				8769699	DC3000			co_culture	c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	25						
SRX3984082	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052956	SRP141834	PRJNA439618	439618	SRS3208904	SAMN08769719	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451865				8769719	DC3000			co_culture	c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	30						
SRX3984027	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053011	SRP141779	PRJNA439619	439619	SRS3208848	SAMN08769718	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451810				8769718	DC3000			co_culture	c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	30						
SRX3983999	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053039	SRP141752	PRJNA439620	439620	SRS3208821	SAMN08769756	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451782				8769756	DC3000			co_culture	c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	30						
SRX3984054	4/22/18 0:38	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052984	SRP141806	PRJNA439621	439621	SRS3208876	SAMN08769777	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451837				8769777	DC3000			co_culture	c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	30						
